campus_id,meter_id,timestamp,consumption,demand_kW,demand_kVA
1.0,5,2019-01-01 00:00:00,8.512,34.048,34.048
1.0,5,2019-01-01 00:15:00,7.648,30.592,30.592
1.0,5,2019-01-01 00:30:00,7.584,30.336,30.336
1.0,5,2019-01-01 00:45:00,7.7120000000000015,30.84800000000001,30.84800000000001
1.0,5,2019-01-01 01:00:00,7.6160000000000005,30.464000000000002,30.464000000000002
1.0,5,2019-01-01 01:15:00,8.384,33.536,33.536
1.0,5,2019-01-01 01:30:00,8.544,34.176,34.176
1.0,5,2019-01-01 01:45:00,8.704,34.816,34.816
1.0,5,2019-01-01 02:00:00,8.16,32.64,32.64
1.0,5,2019-01-01 02:15:00,7.776,31.104,31.104
1.0,5,2019-01-01 02:30:00,8.191,32.764,32.764
1.0,5,2019-01-01 02:45:00,7.744,30.976,30.976
1.0,5,2019-01-01 03:00:00,8.512,34.048,34.048
1.0,5,2019-01-01 03:15:00,8.064,32.256,32.256
1.0,5,2019-01-01 03:30:00,8.0,32.0,32.0
1.0,5,2019-01-01 03:45:00,7.776,31.104,31.104
1.0,5,2019-01-01 04:00:00,7.6160000000000005,30.464000000000002,30.464000000000002
1.0,5,2019-01-01 04:15:00,7.6160000000000005,30.464000000000002,30.464000000000002
1.0,5,2019-01-01 04:30:00,8.031,32.124,32.124
1.0,5,2019-01-01 04:45:00,7.423999999999999,29.695999999999998,29.695999999999998
1.0,5,2019-01-01 05:00:00,10.592,42.368,42.47
1.0,5,2019-01-01 05:15:00,12.192,48.768,49.93899999999999
1.0,5,2019-01-01 05:30:00,12.415999999999999,49.663999999999994,49.812
1.0,5,2019-01-01 05:45:00,14.175999999999998,56.70399999999999,57.621
1.0,5,2019-01-01 06:00:00,14.304,57.216,59.208999999999996
1.0,5,2019-01-01 06:15:00,12.48,49.92,51.833
1.0,5,2019-01-01 06:30:00,12.192,48.768,50.17
1.0,5,2019-01-01 06:45:00,12.832,51.328,53.361999999999995
1.0,5,2019-01-01 07:00:00,12.927,51.708,53.623999999999995
1.0,5,2019-01-01 07:15:00,14.751,59.004,63.674
1.0,5,2019-01-01 07:30:00,13.056,52.224,54.224
1.0,5,2019-01-01 07:45:00,13.472000000000001,53.88800000000001,56.287
1.0,5,2019-01-01 08:00:00,14.112,56.448,59.342
1.0,5,2019-01-01 08:15:00,13.568,54.272,56.69
1.0,5,2019-01-01 08:30:00,14.24,56.96,59.946999999999996
1.0,5,2019-01-01 08:45:00,14.751,59.004,61.893
1.0,5,2019-01-01 09:00:00,17.28,69.12,76.492
1.0,5,2019-01-01 09:15:00,14.751,59.004,63.113
1.0,5,2019-01-01 09:30:00,18.432000000000002,73.72800000000002,84.59200000000001
1.0,5,2019-01-01 09:45:00,16.544,66.176,70.415
1.0,5,2019-01-01 10:00:00,19.808,79.232,89.786
1.0,5,2019-01-01 10:15:00,16.416,65.664,71.347
1.0,5,2019-01-01 10:30:00,19.904,79.616,93.09899999999999
1.0,5,2019-01-01 10:45:00,16.896,67.584,76.619
1.0,5,2019-01-01 11:00:00,18.752,75.008,87.896
1.0,5,2019-01-01 11:15:00,18.944000000000006,75.77600000000002,90.18
1.0,5,2019-01-01 11:30:00,19.36,77.44,92.20299999999999
1.0,5,2019-01-01 11:45:00,20.192,80.768,96.53
1.0,5,2019-01-01 12:00:00,19.744,78.976,93.772
1.0,5,2019-01-01 12:15:00,20.416,81.664,97.42
1.0,5,2019-01-01 12:30:00,19.936,79.744,95.041
1.0,5,2019-01-01 12:45:00,20.032,80.128,95.712
1.0,5,2019-01-01 13:00:00,20.896,83.584,100.219
1.0,5,2019-01-01 13:15:00,20.16,80.64,96.564
1.0,5,2019-01-01 13:30:00,21.343000000000004,85.37200000000001,103.20100000000001
1.0,5,2019-01-01 13:45:00,21.6,86.4,102.92399999999999
1.0,5,2019-01-01 14:00:00,22.016,88.064,105.439
1.0,5,2019-01-01 14:15:00,21.728,86.912,103.493
1.0,5,2019-01-01 14:30:00,21.824,87.296,103.26700000000001
1.0,5,2019-01-01 14:45:00,22.24,88.96,106.119
1.0,5,2019-01-01 15:00:00,22.176,88.704,105.765
1.0,5,2019-01-01 15:15:00,20.864,83.456,99.76100000000001
1.0,5,2019-01-01 15:30:00,20.991999999999997,83.96799999999998,101.898
1.0,5,2019-01-01 15:45:00,22.176,88.704,108.63600000000001
1.0,5,2019-01-01 16:00:00,21.888,87.552,106.959
1.0,5,2019-01-01 16:15:00,21.504,86.016,104.456
1.0,5,2019-01-01 16:30:00,21.408,85.632,104.505
1.0,5,2019-01-01 16:45:00,20.64,82.56,100.085
1.0,5,2019-01-01 17:00:00,20.64,82.56,101.257
1.0,5,2019-01-01 17:15:00,21.695999999999998,86.78399999999998,104.65799999999999
1.0,5,2019-01-01 17:30:00,19.872,79.488,94.137
1.0,5,2019-01-01 17:45:00,21.408,85.632,103.92200000000001
1.0,5,2019-01-01 18:00:00,9.024,36.096,36.196
1.0,5,2019-01-01 18:15:00,8.224,32.896,32.938
1.0,5,2019-01-01 18:30:00,7.936,31.744,31.781
1.0,5,2019-01-01 18:45:00,9.184,36.736,36.786
1.0,5,2019-01-01 19:00:00,8.704,34.816,34.85
1.0,5,2019-01-01 19:15:00,8.992,35.968,35.996
1.0,5,2019-01-01 19:30:00,8.095,32.38,32.405
1.0,5,2019-01-01 19:45:00,7.584,30.336,30.369
1.0,5,2019-01-01 20:00:00,8.128,32.512,32.528
1.0,5,2019-01-01 20:15:00,8.288,33.152,33.194
1.0,5,2019-01-01 20:30:00,8.384,33.536,33.556
1.0,5,2019-01-01 20:45:00,8.384,33.536,33.577
1.0,5,2019-01-01 21:00:00,8.927,35.708,35.731
1.0,5,2019-01-01 21:15:00,8.832,35.328,35.347
1.0,5,2019-01-01 21:30:00,8.607999999999999,34.431999999999995,34.455999999999996
1.0,5,2019-01-01 21:45:00,7.744,30.976,30.976
1.0,5,2019-01-01 22:00:00,8.544,34.176,34.236999999999995
1.0,5,2019-01-01 22:15:00,7.776,31.104,31.104
1.0,5,2019-01-01 22:30:00,8.64,34.56,34.606
1.0,5,2019-01-01 22:45:00,8.064,32.256,32.256
1.0,5,2019-01-01 23:00:00,7.936,31.744,31.744
1.0,5,2019-01-01 23:15:00,8.767999999999999,35.071999999999996,35.071999999999996
1.0,5,2019-01-01 23:30:00,9.184,36.736,36.736
1.0,5,2019-01-01 23:45:00,8.576,34.304,34.304
1.0,5,2019-01-02 00:00:00,8.736,34.944,34.944
1.0,5,2019-01-02 00:15:00,8.48,33.92,33.931999999999995
1.0,5,2019-01-02 00:30:00,10.016,40.064,40.064
1.0,5,2019-01-02 00:45:00,8.48,33.92,33.935
1.0,5,2019-01-02 01:00:00,8.704,34.816,34.827
1.0,5,2019-01-02 01:15:00,8.128,32.512,32.512
1.0,5,2019-01-02 01:30:00,8.576,34.304,34.316
1.0,5,2019-01-02 01:45:00,8.48,33.92,33.92
1.0,5,2019-01-02 02:00:00,8.512,34.048,34.06
1.0,5,2019-01-02 02:15:00,8.288,33.152,33.152
1.0,5,2019-01-02 02:30:00,9.568,38.272,38.282
1.0,5,2019-01-02 02:45:00,10.368,41.472,41.482
1.0,5,2019-01-02 03:00:00,9.728,38.912,38.912
1.0,5,2019-01-02 03:15:00,11.2,44.8,44.81800000000001
1.0,5,2019-01-02 03:30:00,10.208,40.832,40.832
1.0,5,2019-01-02 03:45:00,11.104000000000001,44.416000000000004,44.423
1.0,5,2019-01-02 04:00:00,9.728,38.912,38.912
1.0,5,2019-01-02 04:15:00,11.072000000000001,44.288000000000004,44.3
1.0,5,2019-01-02 04:30:00,9.856,39.424,39.424
1.0,5,2019-01-02 04:45:00,9.28,37.12,37.128
1.0,5,2019-01-02 05:00:00,14.655999999999999,58.623999999999995,59.14100000000001
1.0,5,2019-01-02 05:15:00,14.944,59.776,60.37
1.0,5,2019-01-02 05:30:00,13.087,52.348,52.598
1.0,5,2019-01-02 05:45:00,12.672,50.688,51.247
1.0,5,2019-01-02 06:00:00,12.704,50.816,51.126999999999995
1.0,5,2019-01-02 06:15:00,13.184000000000001,52.736000000000004,53.20399999999999
1.0,5,2019-01-02 06:30:00,15.488,61.952,62.12300000000001
1.0,5,2019-01-02 06:45:00,16.032,64.128,64.499
1.0,5,2019-01-02 07:00:00,16.191,64.764,64.87
1.0,5,2019-01-02 07:15:00,16.896,67.584,67.851
1.0,5,2019-01-02 07:30:00,18.432000000000002,73.72800000000002,73.973
1.0,5,2019-01-02 07:45:00,19.487000000000002,77.94800000000002,78.092
1.0,5,2019-01-02 08:00:00,20.896,83.584,83.819
1.0,5,2019-01-02 08:15:00,20.32,81.28,81.542
1.0,5,2019-01-02 08:30:00,20.896,83.584,83.8
1.0,5,2019-01-02 08:45:00,20.383,81.532,81.709
1.0,5,2019-01-02 09:00:00,21.151999999999997,84.60799999999998,85.62899999999998
1.0,5,2019-01-02 09:15:00,21.375999999999998,85.50399999999998,86.554
1.0,5,2019-01-02 09:30:00,21.343000000000004,85.37200000000001,86.079
1.0,5,2019-01-02 09:45:00,22.592,90.368,91.399
1.0,5,2019-01-02 10:00:00,22.4,89.6,90.84299999999999
1.0,5,2019-01-02 10:15:00,23.456,93.824,95.094
1.0,5,2019-01-02 10:30:00,24.575,98.3,100.109
1.0,5,2019-01-02 10:45:00,24.928,99.712,102.031
1.0,5,2019-01-02 11:00:00,26.528000000000002,106.11200000000001,109.037
1.0,5,2019-01-02 11:15:00,26.816,107.264,114.235
1.0,5,2019-01-02 11:30:00,24.736,98.944,103.15799999999999
1.0,5,2019-01-02 11:45:00,26.784000000000002,107.13600000000001,113.259
1.0,5,2019-01-02 12:00:00,27.744,110.976,120.507
1.0,5,2019-01-02 12:15:00,27.264,109.056,117.417
1.0,5,2019-01-02 12:30:00,28.416,113.664,123.93799999999999
1.0,5,2019-01-02 12:45:00,27.616,110.464,118.964
1.0,5,2019-01-02 13:00:00,28.32,113.28,122.68299999999999
1.0,5,2019-01-02 13:15:00,28.095,112.38,122.152
1.0,5,2019-01-02 13:30:00,28.831,115.324,124.476
1.0,5,2019-01-02 13:45:00,27.679000000000002,110.71600000000001,120.26799999999999
1.0,5,2019-01-02 14:00:00,28.224,112.896,124.068
1.0,5,2019-01-02 14:15:00,28.031999999999996,112.12799999999999,122.479
1.0,5,2019-01-02 14:30:00,27.872,111.488,123.38600000000001
1.0,5,2019-01-02 14:45:00,27.84,111.36,122.835
1.0,5,2019-01-02 15:00:00,28.224,112.896,125.098
1.0,5,2019-01-02 15:15:00,26.4,105.6,116.264
1.0,5,2019-01-02 15:30:00,26.528000000000002,106.11200000000001,117.321
1.0,5,2019-01-02 15:45:00,26.656,106.624,117.73100000000001
1.0,5,2019-01-02 16:00:00,26.624000000000002,106.49600000000001,116.866
1.0,5,2019-01-02 16:15:00,24.0,96.0,106.485
1.0,5,2019-01-02 16:30:00,25.311999999999998,101.24799999999999,113.4
1.0,5,2019-01-02 16:45:00,22.016,88.064,98.117
1.0,5,2019-01-02 17:00:00,22.750999999999998,91.00399999999999,103.92
1.0,5,2019-01-02 17:15:00,21.119,84.476,96.846
1.0,5,2019-01-02 17:30:00,21.791999999999998,87.16799999999998,98.36
1.0,5,2019-01-02 17:45:00,19.264,77.056,89.781
1.0,5,2019-01-02 18:00:00,10.335,41.34,41.43600000000001
1.0,5,2019-01-02 18:15:00,9.12,36.48,36.507
1.0,5,2019-01-02 18:30:00,8.544,34.176,34.2
1.0,5,2019-01-02 18:45:00,7.7120000000000015,30.84800000000001,30.886
1.0,5,2019-01-02 19:00:00,8.128,32.512,32.542
1.0,5,2019-01-02 19:15:00,8.191,32.764,32.794000000000004
1.0,5,2019-01-02 19:30:00,8.224,32.896,32.921
1.0,5,2019-01-02 19:45:00,9.311,37.244,37.262
1.0,5,2019-01-02 20:00:00,10.4,41.6,41.633
1.0,5,2019-01-02 20:15:00,9.599,38.396,38.422
1.0,5,2019-01-02 20:30:00,9.311,37.244,37.271
1.0,5,2019-01-02 20:45:00,8.736,34.944,34.972
1.0,5,2019-01-02 21:00:00,8.416,33.664,33.688
1.0,5,2019-01-02 21:15:00,9.152000000000001,36.608000000000004,36.609
1.0,5,2019-01-02 21:30:00,8.16,32.64,32.656
1.0,5,2019-01-02 21:45:00,8.512,34.048,34.067
1.0,5,2019-01-02 22:00:00,8.191,32.764,32.789
1.0,5,2019-01-02 22:15:00,8.64,34.56,34.579
1.0,5,2019-01-02 22:30:00,8.384,33.536,33.536
1.0,5,2019-01-02 22:45:00,9.216000000000001,36.864000000000004,36.882
1.0,5,2019-01-02 23:00:00,7.871,31.484,31.484
1.0,5,2019-01-02 23:15:00,8.48,33.92,33.931999999999995
1.0,5,2019-01-02 23:30:00,8.256,33.024,33.036
1.0,5,2019-01-02 23:45:00,8.8,35.2,35.2
1.0,5,2019-01-03 00:00:00,9.504,38.016,38.052
1.0,5,2019-01-03 00:15:00,9.952,39.808,39.958
1.0,5,2019-01-03 00:30:00,9.568,38.272,38.334
1.0,5,2019-01-03 00:45:00,10.016,40.064,40.213
1.0,5,2019-01-03 01:00:00,9.856,39.424,39.465
1.0,5,2019-01-03 01:15:00,10.016,40.064,40.213
1.0,5,2019-01-03 01:30:00,10.304,41.216,41.255
1.0,5,2019-01-03 01:45:00,10.879000000000001,43.51600000000001,43.653
1.0,5,2019-01-03 02:00:00,10.335,41.34,41.364
1.0,5,2019-01-03 02:15:00,9.536,38.144,38.312
1.0,5,2019-01-03 02:30:00,9.024,36.096,36.134
1.0,5,2019-01-03 02:45:00,10.016,40.064,40.181
1.0,5,2019-01-03 03:00:00,9.792,39.168,39.203
1.0,5,2019-01-03 03:15:00,17.887999999999995,71.55199999999998,76.941
1.0,5,2019-01-03 03:30:00,20.064,80.256,86.686
1.0,5,2019-01-03 03:45:00,21.951999999999998,87.80799999999998,99.344
1.0,5,2019-01-03 04:00:00,20.671,82.684,92.559
1.0,5,2019-01-03 04:15:00,22.24,88.96,98.044
1.0,5,2019-01-03 04:30:00,25.664,102.656,118.921
1.0,5,2019-01-03 04:45:00,23.808000000000003,95.23200000000001,113.055
1.0,5,2019-01-03 05:00:00,25.599,102.396,119.87799999999999
1.0,5,2019-01-03 05:15:00,26.272,105.088,122.91
1.0,5,2019-01-03 05:30:00,26.84800000000001,107.39200000000001,124.43
1.0,5,2019-01-03 05:45:00,26.496,105.984,122.05799999999999
1.0,5,2019-01-03 06:00:00,26.528000000000002,106.11200000000001,122.807
1.0,5,2019-01-03 06:15:00,27.679000000000002,110.71600000000001,125.339
1.0,5,2019-01-03 06:30:00,28.224,112.896,128.901
1.0,5,2019-01-03 06:45:00,25.76,103.04,118.234
1.0,5,2019-01-03 07:00:00,27.232,108.928,124.375
1.0,5,2019-01-03 07:15:00,29.408,117.632,131.431
1.0,5,2019-01-03 07:30:00,30.368000000000002,121.47200000000001,136.767
1.0,5,2019-01-03 07:45:00,30.88,123.52,140.13
1.0,5,2019-01-03 08:00:00,31.776,127.104,143.775
1.0,5,2019-01-03 08:15:00,33.856,135.424,151.237
1.0,5,2019-01-03 08:30:00,34.784,139.136,156.57299999999995
1.0,5,2019-01-03 08:45:00,35.904,143.616,163.043
1.0,5,2019-01-03 09:00:00,36.416,145.664,164.077
1.0,5,2019-01-03 09:30:00,36.704,146.816,167.13400000000001
1.0,5,2019-01-03 17:15:00,34.304,137.216,162.562
1.0,5,2019-01-03 17:30:00,33.248000000000005,132.99200000000002,159.86
1.0,5,2019-01-03 17:45:00,34.944,139.776,164.729
1.0,5,2019-01-03 18:00:00,12.575,50.3,50.547
1.0,5,2019-01-03 18:15:00,10.655999999999999,42.623999999999995,42.82
1.0,5,2019-01-03 18:30:00,10.047,40.188,40.315
1.0,5,2019-01-03 18:45:00,9.728,38.912,38.996
1.0,5,2019-01-03 19:00:00,10.592,42.368,42.519
1.0,5,2019-01-03 19:15:00,10.559000000000001,42.236000000000004,42.347
1.0,5,2019-01-03 19:30:00,10.4,41.6,41.765
1.0,5,2019-01-03 19:45:00,10.270999999999999,41.083999999999996,41.208
1.0,5,2019-01-03 20:00:00,10.527999999999999,42.111999999999995,42.254
1.0,5,2019-01-03 20:15:00,10.24,40.96,41.095
1.0,5,2019-01-03 20:30:00,10.879000000000001,43.51600000000001,43.583999999999996
1.0,5,2019-01-03 20:45:00,11.296,45.184,45.306000000000004
1.0,5,2019-01-03 21:00:00,11.264000000000001,45.056000000000004,45.169
1.0,5,2019-01-03 21:15:00,10.495999999999999,41.983999999999995,42.047
1.0,5,2019-01-03 21:30:00,11.008,44.032,44.199
1.0,5,2019-01-03 21:45:00,9.728,38.912,38.948
1.0,5,2019-01-03 22:00:00,10.24,40.96,41.106
1.0,5,2019-01-03 22:15:00,9.728,38.912,38.966
1.0,5,2019-01-03 22:30:00,10.047,40.188,40.315
1.0,5,2019-01-03 22:45:00,9.982999999999999,39.931999999999995,40.022
1.0,5,2019-01-03 23:00:00,9.024,36.096,36.104
1.0,5,2019-01-03 23:15:00,8.704,34.816,34.82
1.0,5,2019-01-03 23:30:00,8.927,35.708,35.727
1.0,5,2019-01-03 23:45:00,8.992,35.968,35.976
1.0,5,2019-01-04 00:00:00,8.736,34.944,34.963
1.0,5,2019-01-04 00:15:00,8.064,32.256,32.256
1.0,5,2019-01-04 00:30:00,8.544,34.176,34.2
1.0,5,2019-01-04 00:45:00,8.095,32.38,32.38
1.0,5,2019-01-04 01:00:00,8.544,34.176,34.191
1.0,5,2019-01-04 01:15:00,8.672,34.688,34.696
1.0,5,2019-01-04 01:30:00,8.064,32.256,32.258
1.0,5,2019-01-04 01:45:00,9.632,38.528,38.545
1.0,5,2019-01-04 02:00:00,8.992,35.968,35.968
1.0,5,2019-01-04 02:15:00,9.248,36.992,37.006
1.0,5,2019-01-04 02:30:00,8.607999999999999,34.431999999999995,34.431999999999995
1.0,5,2019-01-04 02:45:00,8.672,34.688,34.707
1.0,5,2019-01-04 03:00:00,12.095999999999998,48.38399999999999,48.38399999999999
1.0,5,2019-01-04 03:15:00,11.68,46.72,46.733999999999995
1.0,5,2019-01-04 03:30:00,12.064,48.256,48.26
1.0,5,2019-01-04 03:45:00,10.592,42.368,42.371
1.0,5,2019-01-04 04:00:00,11.136,44.544,44.556000000000004
1.0,5,2019-01-04 04:15:00,12.095999999999998,48.38399999999999,48.38399999999999
1.0,5,2019-01-04 04:30:00,11.296,45.184,45.19600000000001
1.0,5,2019-01-04 04:45:00,10.559000000000001,42.236000000000004,42.236000000000004
1.0,5,2019-01-04 05:00:00,13.856,55.424,55.989
1.0,5,2019-01-04 05:15:00,14.784,59.136,59.718
1.0,5,2019-01-04 05:30:00,14.335,57.34,58.01600000000001
1.0,5,2019-01-04 05:45:00,13.695,54.78,55.231
1.0,5,2019-01-04 06:00:00,14.464,57.856,58.451
1.0,5,2019-01-04 06:15:00,15.648,62.592,63.108999999999995
1.0,5,2019-01-04 06:30:00,17.727999999999994,70.91199999999998,71.17699999999998
1.0,5,2019-01-04 06:45:00,18.336,73.344,73.844
1.0,5,2019-01-04 07:00:00,17.567,70.268,70.547
1.0,5,2019-01-04 07:15:00,19.616,78.464,78.904
1.0,5,2019-01-04 07:30:00,18.623,74.492,74.72399999999998
1.0,5,2019-01-04 07:45:00,19.936,79.744,80.232
1.0,5,2019-01-04 08:00:00,20.928,83.712,84.01799999999999
1.0,5,2019-01-04 08:15:00,22.623,90.492,90.851
1.0,5,2019-01-04 08:30:00,22.84800000000001,91.39200000000001,91.90799999999999
1.0,5,2019-01-04 08:45:00,21.248,84.992,85.25200000000002
1.0,5,2019-01-04 09:00:00,22.368000000000002,89.47200000000002,89.87
1.0,5,2019-01-04 09:15:00,22.84800000000001,91.39200000000001,91.663
1.0,5,2019-01-04 09:30:00,24.544,98.176,98.55
1.0,5,2019-01-04 09:45:00,24.64,98.56,98.96600000000001
1.0,5,2019-01-04 10:00:00,24.736,98.944,99.194
1.0,5,2019-01-04 10:15:00,24.288,97.152,97.49600000000001
1.0,5,2019-01-04 10:30:00,24.16,96.64,96.87799999999999
1.0,5,2019-01-04 10:45:00,24.32,97.28,97.646
1.0,5,2019-01-04 11:00:00,24.896,99.584,99.975
1.0,5,2019-01-04 11:15:00,25.375999999999998,101.50399999999999,101.757
1.0,5,2019-01-04 11:30:00,25.566999999999997,102.26799999999999,102.649
1.0,5,2019-01-04 11:45:00,25.151,100.604,100.84100000000001
1.0,5,2019-01-04 12:00:00,26.272,105.088,105.514
1.0,5,2019-01-04 12:15:00,24.16,96.64,97.07799999999999
1.0,5,2019-01-04 12:30:00,23.32800000000001,93.31200000000001,93.54899999999999
1.0,5,2019-01-04 12:45:00,23.487,93.948,94.339
1.0,5,2019-01-04 13:00:00,22.976,91.904,92.154
1.0,5,2019-01-04 13:15:00,22.88,91.52,91.958
1.0,5,2019-01-04 13:30:00,23.32800000000001,93.31200000000001,93.71700000000001
1.0,5,2019-01-04 13:45:00,25.088,100.352,100.572
1.0,5,2019-01-04 14:00:00,24.831999999999997,99.32799999999999,99.72
1.0,5,2019-01-04 14:15:00,23.968000000000004,95.87200000000001,96.29
1.0,5,2019-01-04 14:30:00,23.552,94.208,94.49
1.0,5,2019-01-04 14:45:00,24.224,96.896,97.29799999999999
1.0,5,2019-01-04 15:00:00,22.592,90.368,90.75
1.0,5,2019-01-04 15:15:00,21.791999999999998,87.16799999999998,87.529
1.0,5,2019-01-04 15:30:00,20.16,80.64,81.055
1.0,5,2019-01-04 15:45:00,19.584,78.336,78.57600000000002
1.0,5,2019-01-04 16:00:00,21.055999999999997,84.22399999999998,84.65899999999998
1.0,5,2019-01-04 16:15:00,19.487000000000002,77.94800000000002,78.33800000000002
1.0,5,2019-01-04 16:30:00,19.04,76.16,76.407
1.0,5,2019-01-04 16:45:00,18.656,74.624,75.058
1.0,5,2019-01-04 17:00:00,15.455,61.82,62.177
1.0,5,2019-01-04 17:15:00,14.655999999999999,58.623999999999995,59.305
1.0,5,2019-01-04 17:30:00,13.76,55.04,55.849
1.0,5,2019-01-04 17:45:00,12.767999999999999,51.071999999999996,51.571999999999996
1.0,5,2019-01-04 18:00:00,9.76,39.04,39.061
1.0,5,2019-01-04 18:15:00,8.767999999999999,35.071999999999996,35.071999999999996
1.0,5,2019-01-04 18:30:00,9.76,39.04,39.053000000000004
1.0,5,2019-01-04 18:45:00,10.752,43.008,43.023
1.0,5,2019-01-04 19:00:00,10.24,40.96,40.96
1.0,5,2019-01-04 19:15:00,11.04,44.16,44.175
1.0,5,2019-01-04 19:30:00,10.527999999999999,42.111999999999995,42.111999999999995
1.0,5,2019-01-04 19:45:00,10.624,42.496,42.515
1.0,5,2019-01-04 20:00:00,10.304,41.216,41.216
1.0,5,2019-01-04 20:15:00,9.92,39.68,39.696999999999996
1.0,5,2019-01-04 20:30:00,9.504,38.016,38.042
1.0,5,2019-01-04 20:45:00,9.184,36.736,36.736
1.0,5,2019-01-04 21:00:00,10.112,40.448,40.464
1.0,5,2019-01-04 21:15:00,10.016,40.064,40.064
1.0,5,2019-01-04 21:30:00,10.335,41.34,41.356
1.0,5,2019-01-04 21:45:00,10.368,41.472,41.472
1.0,5,2019-01-04 22:00:00,9.696,38.784,38.797
1.0,5,2019-01-04 22:15:00,9.28,37.12,37.12
1.0,5,2019-01-04 22:30:00,9.982999999999999,39.931999999999995,39.949
1.0,5,2019-01-04 22:45:00,9.28,37.12,37.12
1.0,5,2019-01-04 23:00:00,9.696,38.784,38.801
1.0,5,2019-01-04 23:15:00,10.495999999999999,41.983999999999995,41.989
1.0,5,2019-01-04 23:30:00,10.527999999999999,42.111999999999995,42.115
1.0,5,2019-01-04 23:45:00,11.167,44.668,44.673
1.0,5,2019-01-05 00:00:00,11.616,46.464,46.504
1.0,5,2019-01-05 00:15:00,11.616,46.464,46.482
1.0,5,2019-01-05 00:30:00,11.296,45.184,45.184
1.0,5,2019-01-05 00:45:00,10.72,42.88,42.898999999999994
1.0,5,2019-01-05 01:00:00,10.559000000000001,42.236000000000004,42.255
1.0,5,2019-01-05 01:15:00,10.304,41.216,41.236000000000004
1.0,5,2019-01-05 01:30:00,10.08,40.32,40.32
1.0,5,2019-01-05 01:45:00,10.335,41.34,41.36
1.0,5,2019-01-05 02:00:00,10.592,42.368,42.387
1.0,5,2019-01-05 02:15:00,10.4,41.6,41.61600000000001
1.0,5,2019-01-05 02:30:00,11.648,46.592,46.592
1.0,5,2019-01-05 02:45:00,11.04,44.16,44.178999999999995
1.0,5,2019-01-05 03:00:00,11.424000000000001,45.69600000000001,45.714
1.0,5,2019-01-05 03:15:00,11.104000000000001,44.416000000000004,44.416000000000004
1.0,5,2019-01-05 03:30:00,12.128,48.512,48.541000000000004
1.0,5,2019-01-05 03:45:00,10.559000000000001,42.236000000000004,42.236000000000004
1.0,5,2019-01-05 04:00:00,10.4,41.6,41.62
1.0,5,2019-01-05 04:15:00,10.944,43.776,43.795
1.0,5,2019-01-05 04:30:00,10.72,42.88,42.88
1.0,5,2019-01-05 04:45:00,11.167,44.668,44.683
1.0,5,2019-01-05 05:00:00,13.44,53.76,53.775
1.0,5,2019-01-05 05:15:00,12.863,51.452,51.452
1.0,5,2019-01-05 05:30:00,13.408,53.632,53.647
1.0,5,2019-01-05 05:45:00,13.472000000000001,53.88800000000001,53.90600000000001
1.0,5,2019-01-05 06:00:00,17.375999999999998,69.50399999999999,69.92699999999999
1.0,5,2019-01-05 06:15:00,19.136,76.544,79.403
1.0,5,2019-01-05 06:30:00,17.92,71.68,73.586
1.0,5,2019-01-05 06:45:00,18.432000000000002,73.72800000000002,75.311
1.0,5,2019-01-05 07:00:00,19.456,77.824,79.861
1.0,5,2019-01-05 07:15:00,16.704,66.816,67.414
1.0,5,2019-01-05 07:30:00,18.304000000000002,73.21600000000002,73.618
1.0,5,2019-01-05 07:45:00,19.072,76.288,77.794
1.0,5,2019-01-05 08:00:00,20.32,81.28,82.447
1.0,5,2019-01-05 08:15:00,21.888,87.552,88.29
1.0,5,2019-01-05 08:30:00,22.046999999999997,88.18799999999996,88.93700000000004
1.0,5,2019-01-05 08:45:00,24.224,96.896,98.73
1.0,5,2019-01-05 09:00:00,25.023000000000003,100.09200000000001,101.775
1.0,5,2019-01-05 09:15:00,26.24,104.96,106.251
1.0,5,2019-01-05 09:30:00,25.055999999999997,100.22399999999999,101.208
1.0,5,2019-01-05 09:45:00,23.68,94.72,95.10700000000001
1.0,5,2019-01-05 10:00:00,23.296,93.184,93.59
1.0,5,2019-01-05 10:15:00,24.191999999999997,96.76799999999999,98.167
1.0,5,2019-01-05 10:30:00,24.447,97.788,98.928
1.0,5,2019-01-05 10:45:00,23.199,92.796,93.24
1.0,5,2019-01-05 11:00:00,22.046999999999997,88.18799999999996,88.56700000000002
1.0,5,2019-01-05 11:15:00,21.568,86.272,86.52799999999998
1.0,5,2019-01-05 11:30:00,22.144000000000002,88.57600000000002,89.00299999999999
1.0,5,2019-01-05 11:45:00,24.0,96.0,96.429
1.0,5,2019-01-05 12:00:00,26.048000000000002,104.19200000000001,104.99
1.0,5,2019-01-05 12:15:00,26.175,104.7,105.495
1.0,5,2019-01-05 12:30:00,26.84800000000001,107.39200000000001,108.596
1.0,5,2019-01-05 12:45:00,27.36,109.44,111.411
1.0,5,2019-01-05 13:00:00,27.32800000000001,109.31200000000001,111.167
1.0,5,2019-01-05 13:15:00,26.368000000000002,105.47200000000001,107.41799999999999
1.0,5,2019-01-05 13:30:00,25.151,100.604,102.46799999999999
1.0,5,2019-01-05 13:45:00,25.791999999999998,103.16799999999999,105.156
1.0,5,2019-01-05 14:00:00,26.4,105.6,107.76700000000001
1.0,5,2019-01-05 14:15:00,29.664,118.656,127.01299999999999
1.0,5,2019-01-05 14:30:00,25.088,100.352,102.711
1.0,5,2019-01-05 14:45:00,24.863000000000003,99.45200000000001,101.59100000000001
